date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:26:59	23112/23112	---M--	200	added ('OK')	image/jpeg	etag:%2269fadd4c91e1466de0a52f3220f95889%22	http://product.hstatic.net/1000383440/product/dscf0773_4fbe9a54d342481abe540b2b43ad4102_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0773_4fbe9a54d342481abe540b2b43ad4102_grande.jpg	(from https://bossgiay.vn/)
23:27:00	53314/53314	---M--	200	added ('OK')	image/jpeg	etag:%221a07529b1d5d75e77ec2396e534af052%22	http://product.hstatic.net/1000383440/product/dscf0786_fba82aafa31a40f597ed113130a0c959_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0786_fba82aafa31a40f597ed113130a0c959_grande.jpg	(from https://bossgiay.vn/)
23:27:02	35176/35176	---M--	200	added ('OK')	image/jpeg	etag:%224fa1e5c444ce308771148e48a5911881%22	http://product.hstatic.net/1000383440/product/dscf0776_38cdae72f5bd40f7a43c3f34a0e08e5c_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0776_38cdae72f5bd40f7a43c3f34a0e08e5c_grande.jpg	(from https://bossgiay.vn/)
23:27:04	292155/292155	---MCZ	200	added ('OK')	text/html	etag:W/%22085f2d7fe98d4804b399ab7cc76dcfad%22	https://bossgiay.vn/products/adidas-yeezy-slide-slate-grey-id2350	E:/test_shoes_shop/bossgiay.vn/products/adidas-yeezy-slide-slate-grey-id2350.html	(from https://bossgiay.vn/)
23:27:05	32861/32861	---M--	200	added ('OK')	image/jpeg	etag:%22a2f1db45243fe149ce7fa100de2c883a%22	http://product.hstatic.net/1000383440/product/dscf9820_ca9faba23e114e2f92d64c90b72afa7b_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9820_ca9faba23e114e2f92d64c90b72afa7b_grande.jpg	(from https://bossgiay.vn/)
23:27:05	12532/12532	---M--	200	added ('OK')	image/jpeg	etag:%220142af0ad75e3debcea45a7d5e0a40ca%22	http://product.hstatic.net/1000383440/product/e0ef7970-437e-4947-92e3-d8ac5b6308bc_af089bd1a15c44a1bd2abff0496ff9eb_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/e0ef7970-437e-4947-92e3-d8ac5b6308bc_af089bd1a15c44a1bd2abff0496ff9eb_grande.jpg	(from https://bossgiay.vn/)
23:27:05	31054/31054	---M--	200	added ('OK')	image/jpeg	etag:%22074e8a0487897b15c36137735547fd98%22	http://product.hstatic.net/1000383440/product/dscf9821_797abd457f1641fda73c4df0adbb6bab_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9821_797abd457f1641fda73c4df0adbb6bab_grande.jpg	(from https://bossgiay.vn/)
23:27:05	6835/6835	---M--	200	added ('OK')	image/jpeg	etag:%22f616c165bc417ec0323015c31a3bd6bf%22	http://product.hstatic.net/1000383440/product/0a21537d-1574-4c41-bf49-4252e9895a27_74ef34ffe845421e9445371f97216dac_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/0a21537d-1574-4c41-bf49-4252e9895a27_74ef34ffe845421e9445371f97216dac_grande.jpg	(from https://bossgiay.vn/)
23:27:08	293525/293525	---MCZ	200	added ('OK')	text/html	etag:W/%220669553f6c374cc0890070f5bcab4c1f%22	https://bossgiay.vn/products/ao-thun-new-era-basic-la-dodgers-black-13731452	E:/test_shoes_shop/bossgiay.vn/products/ao-thun-new-era-basic-la-dodgers-black-13731452.html	(from https://bossgiay.vn/)
23:27:11	292972/292972	---MCZ	200	added ('OK')	text/html	etag:W/%220d12ae58b740409d8c0fd72d884b75ad%22	https://bossgiay.vn/products/ao-thun-new-era-new-york-yankees-script-ivory-13334704	E:/test_shoes_shop/bossgiay.vn/products/ao-thun-new-era-new-york-yankees-script-ivory-13334704.html	(from https://bossgiay.vn/)
23:27:12	25634/25634	---M--	200	added ('OK')	image/jpeg	etag:%22d5198ab5884b4d1bd4228f0f34619b16%22	http://product.hstatic.net/1000383440/product/dscf1500_a755f63ca49e45b5af13cd6eda7e9c74_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1500_a755f63ca49e45b5af13cd6eda7e9c74_grande.jpg	(from https://bossgiay.vn/)
23:27:12	27446/27446	---M--	200	added ('OK')	image/jpeg	etag:%222e7175b6ba3a5db363e76decc39b97ec%22	http://product.hstatic.net/1000383440/product/dscf1498_3a00476945c841eb9a8e336b074d0da2_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf1498_3a00476945c841eb9a8e336b074d0da2_grande.jpg	(from https://bossgiay.vn/)
23:27:32	33165/33165	---M--	200	added ('OK')	image/jpeg	etag:%22ba27827a889f63182943a82a619682f3%22	http://product.hstatic.net/1000383440/product/dscf0873_d7a6f62df127479bb2e2f0fb2f69248f_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0873_d7a6f62df127479bb2e2f0fb2f69248f_grande.jpg	(from https://bossgiay.vn/)
23:27:32	295194/295194	---MCZ	200	added ('OK')	text/html	etag:W/%22102100133f524729be93615d2b52da1c%22	https://bossgiay.vn/products/ao-baseball-new-era-jersey-black-short-sleeve-13334764	E:/test_shoes_shop/bossgiay.vn/products/ao-baseball-new-era-jersey-black-short-sleeve-13334764.html	(from https://bossgiay.vn/)
23:27:32	15334/15334	---M--	200	added ('OK')	image/jpeg	etag:%227a73187de18e1fdfaf977da13c9357cb%22	http://product.hstatic.net/1000383440/product/6e9b92e0-17bc-4e05-a756-bf8d34b8f662_2285f0b9222a4496a44a62cbb54c97d9_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/6e9b92e0-17bc-4e05-a756-bf8d34b8f662_2285f0b9222a4496a44a62cbb54c97d9_grande.jpg	(from https://bossgiay.vn/)
23:27:35	294030/294030	---MCZ	200	added ('OK')	text/html	etag:W/%22487538604cf247e4adfce3d285135103%22	https://bossgiay.vn/products/a-o-thun-new-era-cooperstonw-chicago-white-sox-black-13516796	E:/test_shoes_shop/bossgiay.vn/products/a-o-thun-new-era-cooperstonw-chicago-white-sox-black-13516796.html	(from https://bossgiay.vn/)
23:27:38	19602/19602	---M--	200	added ('OK')	image/jpeg	etag:%22fc44ea80235ccdad71ae192537f43edd%22	http://product.hstatic.net/1000383440/product/6_8ce2291fff5848af8e7d25800c472a09_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/6_8ce2291fff5848af8e7d25800c472a09_grande.jpg	(from https://bossgiay.vn/)
23:27:39	19766/19766	---M--	200	added ('OK')	image/jpeg	etag:%226a0085ade82299c28d5c7a13f5ca0e1f%22	http://product.hstatic.net/1000383440/product/g_82a3b7b95b96423eb0bd384cb1f65b32_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/g_82a3b7b95b96423eb0bd384cb1f65b32_grande.jpg	(from https://bossgiay.vn/)
23:27:39	295543/295543	---MCZ	200	added ('OK')	text/html	etag:W/%22c6e103cca3234551a0a0017d2fa42ba6%22	https://bossgiay.vn/products/ao-thun-new-era-cooperstonw-new-york-yankees-white-13516794	E:/test_shoes_shop/bossgiay.vn/products/ao-thun-new-era-cooperstonw-new-york-yankees-white-13516794.html	(from https://bossgiay.vn/)
23:27:39	47451/47451	---M--	200	added ('OK')	image/jpeg	etag:%22b48091e98b4883f6584891f6278a3d5e%22	http://product.hstatic.net/1000383440/product/dscf0876_5cc7d4a628b84f8bbf8da68a71757705_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0876_5cc7d4a628b84f8bbf8da68a71757705_grande.jpg	(from https://bossgiay.vn/)
23:27:42	295359/295359	---MCZ	200	added ('OK')	text/html	etag:W/%22c64739ed5db9437796ffa79b9cd1470a%22	https://bossgiay.vn/products/ao-thun-new-era-logo-ne-12845009	E:/test_shoes_shop/bossgiay.vn/products/ao-thun-new-era-logo-ne-12845009.html	(from https://bossgiay.vn/)
23:27:43	23365/23365	---M--	200	added ('OK')	image/jpeg	etag:%22774894d4a29ebc8f97989fb5e50a66e0%22	http://product.hstatic.net/1000383440/product/dscf0154_555dc4203c2e4841ad32e219dfa053bf_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0154_555dc4203c2e4841ad32e219dfa053bf_grande.jpg	(from https://bossgiay.vn/)
23:27:47	297139/297139	---MCZ	200	added ('OK')	text/html	etag:W/%22e721bffddfdc49749c554aaa835cb596%22	https://bossgiay.vn/products/ao-thun-new-era-korea-peace-grey-13086532	E:/test_shoes_shop/bossgiay.vn/products/ao-thun-new-era-korea-peace-grey-13086532.html	(from https://bossgiay.vn/)
23:27:49	36392/36392	---M--	200	added ('OK')	image/jpeg	etag:%22e78e6f5ff8c824cde98fc20a59b69737%22	http://product.hstatic.net/1000383440/product/dscf0410_7427857427a242b7af03ecbbbd48eb0e_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0410_7427857427a242b7af03ecbbbd48eb0e_grande.jpg	(from https://bossgiay.vn/)
23:27:49	32882/32882	---M--	200	added ('OK')	image/jpeg	etag:%22b2dd3d6228f522187f42bccc10424abe%22	http://product.hstatic.net/1000383440/product/dscf0413_dc41f953f4b645ef97ae2827f9144ba3_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0413_dc41f953f4b645ef97ae2827f9144ba3_grande.jpg	(from https://bossgiay.vn/)
23:27:53	33739/33739	---M--	200	added ('OK')	image/jpeg	etag:%22dffee3bc30595b44b040c82f72c72c0a%22	http://product.hstatic.net/1000383440/product/dscf0395_005209f54b88492a9f8ad09bb96f2577_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0395_005209f54b88492a9f8ad09bb96f2577_grande.jpg	(from https://bossgiay.vn/)
23:27:53	29694/29694	---M--	200	added ('OK')	image/jpeg	etag:%222823e9b22a092139971e397067c9f3aa%22	http://product.hstatic.net/1000383440/product/dscf0403_00927ffb2b374fbe83d46a7221119a33_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0403_00927ffb2b374fbe83d46a7221119a33_grande.jpg	(from https://bossgiay.vn/)
23:27:53	73572/73572	---M--	200	added ('OK')	image/jpeg	etag:%223a9bf114719fd2cd30ec042b6af2c3f7%22	http://product.hstatic.net/1000383440/product/dscf0153_8a1df4e036364507b4917e0cad6a46fb_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf0153_8a1df4e036364507b4917e0cad6a46fb_grande.jpg	(from https://bossgiay.vn/)
23:28:15	508596/508596	---M--	200	added ('OK')	image/jpeg	etag:%22c6b19357dd5eb07d3ef732a0179c4d63%22	http://theme.hstatic.net/1000383440/1000607590/14/gallery_item_1.jpg?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/gallery_item_10c55.jpg	(from https://bossgiay.vn/)
23:29:18	402677/402677	---M--	200	added ('OK')	image/jpeg	etag:%22e6076c1a76c2e45491447650c92eb740%22	http://theme.hstatic.net/1000383440/1000607590/14/gallery_item_5.jpg?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/gallery_item_50c55.jpg	(from https://bossgiay.vn/)
23:29:33	536897/536897	---M--	200	added ('OK')	image/jpeg	etag:%226fcfc3f37fc1a6afc98297ad26c3f055%22	http://theme.hstatic.net/1000383440/1000607590/14/gallery_item_3.jpg?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/gallery_item_30c55.jpg	(from https://bossgiay.vn/)
23:29:41	612547/612547	---M--	200	added ('OK')	image/jpeg	etag:%2232f2db5185e55b68c74541cbe6860989%22	http://theme.hstatic.net/1000383440/1000607590/14/gallery_item_6.jpg?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/gallery_item_60c55.jpg	(from https://bossgiay.vn/)
23:29:44	696202/696202	---M--	200	added ('OK')	image/jpeg	etag:%22ce6ba3bf85aae67db4c5cc6523e424ff%22	http://theme.hstatic.net/1000383440/1000607590/14/gallery_item_4.jpg?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/gallery_item_40c55.jpg	(from https://bossgiay.vn/)
23:29:57	31601/31601	---M--	200	added ('OK')	image/png	etag:%223fc0bc794c70b1cd8290118237f99ed2%22	http://theme.hstatic.net/1000383440/1000607590/14/anhicon3.png?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/anhicon30c55.png	(from https://bossgiay.vn/)
23:29:57	9279/9279	---M--	200	added ('OK')	image/png	etag:%22d337e86234003f84a90624e9a34727c9%22	http://theme.hstatic.net/1000383440/1000607590/14/anhicon4.png?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/anhicon40c55.png	(from https://bossgiay.vn/)
23:29:59	10751/10751	---M--	200	added ('OK')	image/png	etag:%2266c3702639cb0f462c4edf33d1c9ac3b%22	http://theme.hstatic.net/1000383440/1000607590/14/logo_bct.png?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/logo_bct0c55.png	(from https://bossgiay.vn/)
23:29:59	242607/242607	---MCZ	200	added ('OK')	text/html	etag:W/%224c5221c74d024fedb31b76fd52944bb7%22	https://bossgiay.vn/pages/chinh-sach-thanh-toan	E:/test_shoes_shop/bossgiay.vn/pages/chinh-sach-thanh-toan.html	(from https://bossgiay.vn/)
23:29:59	246123/246123	---MCZ	200	added ('OK')	text/html	etag:W/%22f06b3231d68d48deada8220db82daa0f%22	https://bossgiay.vn/pages/chinh-sach-doi-tra	E:/test_shoes_shop/bossgiay.vn/pages/chinh-sach-doi-tra.html	(from https://bossgiay.vn/)
23:29:59	242852/242852	---MCZ	200	added ('OK')	text/html	etag:W/%22987f0a95a17c44568ad77303c9301aed%22	https://bossgiay.vn/pages/chinh-sach-bao-hanh	E:/test_shoes_shop/bossgiay.vn/pages/chinh-sach-bao-hanh.html	(from https://bossgiay.vn/)
23:30:00	243752/243752	---MCZ	200	added ('OK')	text/html	etag:W/%22add433e48d29460fa99be2edd353ff40%22	https://bossgiay.vn/pages/huong-dan-mua-hang	E:/test_shoes_shop/bossgiay.vn/pages/huong-dan-mua-hang.html	(from https://bossgiay.vn/)
23:30:00	248584/248584	---MCZ	200	added ('OK')	text/html	etag:W/%221c1961cb852a4ebab4406c277ac1c336%22	https://bossgiay.vn/pages/chinh-sach-bao-mat	E:/test_shoes_shop/bossgiay.vn/pages/chinh-sach-bao-mat.html	(from https://bossgiay.vn/)
23:30:00	246453/246453	---MCZ	200	added ('OK')	text/html	etag:W/%223575ed4ce7af429a94f034101e966cdc%22	https://bossgiay.vn/pages/chinh-sach-giao-hang	E:/test_shoes_shop/bossgiay.vn/pages/chinh-sach-giao-hang.html	(from https://bossgiay.vn/)
23:30:01	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2026%20Oct%202023%2016:30:00%20GMT	http://connect.facebook.net/en_US/sdk/xfbml.customerchat.js	E:/test_shoes_shop/connect.facebook.net/en_US/sdk/xfbml.customerchat.81.delayed	(from https://bossgiay.vn/)
23:30:02	323174/323174	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e12f68acc74a71e41d3f34bd19cb67a5%22	https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js	E:/test_shoes_shop/connect.facebook.net/en_US/sdk/xfbml.customerchat.js	(from https://bossgiay.vn/)
23:30:02	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:02%20GMT	https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout	(from https://bossgiay.vn/)
23:30:04	7058/7058	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b100b853103a027c9700595a77863000%22	http://theme.hstatic.net/1000383440/1000607590/14/lazysizes.min.js?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/lazysizes.min0c55.js	(from https://bossgiay.vn/)
23:30:04	19826/19826	---MCZ	200	added ('OK')	application/javascript	etag:W/%2270b92ad4412894080968991204c4a85b%22	http://theme.hstatic.net/1000383440/1000607590/14/scripts.js?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/scripts0c55.js	(from https://bossgiay.vn/)
23:30:06	196874/196874	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c46bf172efe14fad1bbe91ccf68a757e%22	http://theme.hstatic.net/1000383440/1000607590/14/plugins.js?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/plugins0c55.js	(from https://bossgiay.vn/)
23:30:06	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:04%20GMT	https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout	(from https://bossgiay.vn/?view=amp)
23:30:08	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:07%20GMT	http://theme.hstatic.net/1000383440/1000607590/14/fontawesome.ttf?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/fontawesome0c55.ttf	(from http://theme.hstatic.net/1000383440/1000607590/14/styles-new.css?v=263)
23:30:13	424964/424964	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221b6f5c831da14f51a9f7a5aa1e9323bd%22	http://theme.hstatic.net/1000383440/1000607590/14/fontawesome.svg?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/fontawesome0c55.svg	(from http://theme.hstatic.net/1000383440/1000607590/14/styles-new.css?v=263)
23:30:13	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:08%20GMT	https://bossgiay.vn/a	E:/test_shoes_shop/bossgiay.vn/a	(from https://connect.facebook.net/en_US/fbevents.js)
23:30:16	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:13%20GMT	https://bossgiay.vn/POST	E:/test_shoes_shop/bossgiay.vn/POST	(from https://connect.facebook.net/en_US/fbevents.js)
23:30:19	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:15%20GMT	https://bossgiay.vn/b.resolvedLink	E:/test_shoes_shop/bossgiay.vn/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
23:30:19	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:16%20GMT	https://bossgiay.vn/schema.org/	E:/test_shoes_shop/bossgiay.vn/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
23:30:24	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:19%20GMT	https://bossgiay.vn/signals/iwl.js	E:/test_shoes_shop/bossgiay.vn/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
23:30:24	165738/165738	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2271da5ddff65efc8007378607920b0bb7%22	http://theme.hstatic.net/1000383440/1000607590/14/fontawesome.eot?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/fontawesome0c55.eot	(from http://theme.hstatic.net/1000383440/1000607590/14/styles-new.css?v=263)
23:30:29	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:24%20GMT	https://bossgiay.vn/GET	E:/test_shoes_shop/bossgiay.vn/GET	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:30:30	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:25%20GMT	https://bossgiay.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	E:/test_shoes_shop/bossgiay.vn/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:30:30	107892/107892	---MCZ	200	added ('OK')	application/font-woff	etag:W/%229d2d4a9faae9eeb20b075cf291e522c1%22	http://theme.hstatic.net/1000383440/1000607590/14/fontawesome.woff?v=263	E:/test_shoes_shop/theme.hstatic.net/1000383440/1000607590/14/fontawesome0c55.woff	(from http://theme.hstatic.net/1000383440/1000607590/14/styles-new.css?v=263)
23:30:30	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:25%20GMT	https://bossgiay.vn/chrome-extension://	E:/test_shoes_shop/bossgiay.vn/chrome-extension_/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:30:30	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:29%20GMT	https://bossgiay.vn/^([^:/?	E:/test_shoes_shop/bossgiay.vn/^([^_/indexd41d.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:30:30	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:30%20GMT	https://bossgiay.vn/restserver.php	E:/test_shoes_shop/bossgiay.vn/restserver.php	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:30:30	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:30%20GMT	https://bossgiay.vn/dialog/	E:/test_shoes_shop/bossgiay.vn/dialog/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:30:31	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:30%20GMT	https://bossgiay.vn/rsrc.php/	E:/test_shoes_shop/bossgiay.vn/rsrc.php/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:30:31	236769/236769	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Oct%202023%2016:30:30%20GMT	https://bossgiay.vn/LiveChatEvent/	E:/test_shoes_shop/bossgiay.vn/LiveChatEvent/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
23:30:31	346492/346492	---MCZ	200	added ('OK')	text/html	etag:W/%22d8a10c3d8fba41ddada5700db46fd032%22	https://bossgiay.vn/collections/all?view=amp	E:/test_shoes_shop/bossgiay.vn/collections/all942b.html	(from https://bossgiay.vn/collections/all)
23:30:31	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%220712841e372d4caba91630b0dcc0a11f%22	https://bossgiay.vn/collections/owl.video.play.png	E:/test_shoes_shop/bossgiay.vn/collections/owl.video.play.png	(from https://bossgiay.vn/collections/all)
23:30:31	347175/347175	---MCZ	200	added ('OK')	text/html	etag:W/%226442e9592e1f4f01b9569ecd7c1a2532%22	https://bossgiay.vn/collections/all?page=2	E:/test_shoes_shop/bossgiay.vn/collections/all4658.html	(from https://bossgiay.vn/collections/all)
